dimensions,iterations,trip_Loops,sleep_Duration,current_trip_loops_index,execution_time,network_delay,total_time_spent
15,10,10,2,1,0.008246,.993754,29.562
15,10,10,2,2,0.008260,1.362740,29.562
15,10,10,2,3,0.008289,1.071711,29.562
15,10,10,2,4,0.008327,1.006673,29.562
15,10,10,2,5,0.008437,1.025563,29.562
15,10,10,2,6,0.008359,1.069641,29.562
15,10,10,2,7,0.008641,1.070359,29.562
15,10,10,2,8,0.008310,1.083690,29.562
15,10,10,2,9,0.008276,1.220724,29.562
15,10,10,2,10,0.008257,1.183743,29.562
