dimensions,iterations,trip_Loops,sleep_Duration,current_trip_loops_index,execution_time,network_delay,total_time_spent
15,10,10,2,1,0.008557,.237443,20.906
15,10,10,2,2,0.008378,.246622,20.906
15,10,10,2,3,0.008381,.241619,20.906
15,10,10,2,4,0.008309,.238691,20.906
15,10,10,2,5,0.008492,.239508,20.906
15,10,10,2,6,0.008289,.242711,20.906
15,10,10,2,7,0.008204,.242796,20.906
15,10,10,2,8,0.008297,.224703,20.906
15,10,10,2,9,0.008288,.251712,20.906
15,10,10,2,10,0.008403,.257597,20.906
